"1 (n=45) Mean +/- SD";"2 (n=16) Mean +/- SD";"3 (n=39) Mean +/- SD";"1 (n=45) Median (IQR)";"2 (n=16) Median (IQR)";"3 (n=39) Median (IQR)";"Pval_Shapiro";"Pval_Levene";"Pval_Bartlett";"Pval_ANOVA*";"2 - 1 (Tukey*)";"3 - 1 (Tukey*)";"3 - 2 (Tukey*)";"FDR"
"X_255851.txt.gz1.tbl.gz";"-0.020693 +/- 0.059074";"-0.011953 +/- 0.048369";"-0.012983 +/- 0.048421";"-0.01905 (-0.084975;-0.009525)";"-0.01905 (-0.01905;0.0069562)";"-0.01905 (-0.01905;-0.009525)";2.7108e-08;0.31448;0.38962;0.75684;0.83919;0.78563;0.99766;0.957245121951219
"X_25675.txt.gz1.tbl.gz";"0.10285 +/- 0.10096";"0.078891 +/- 0.071857";"0.053942 +/- 0.082757";"0.14025 (0;0.14025)";"0.14025 (0;0.14025)";"0 (0;0.14025)";5.1122e-12;0.25091;0.22033;0.050278;0.62922;0.037933;0.61714;0.551149714285714
"X_257112.txt.gz1.tbl.gz";"-0.1037 +/- 0.065535";"-0.12713 +/- 0.10217";"-0.085903 +/- 0.07739";"-0.11965 (-0.11965;-0.11965)";"-0.11965 (-0.2393;0)";"-0.11965 (-0.11965;0)";8.5141e-11;0.024482;0.086301;0.18769;0.54534;0.53858;0.17012;0.88338375
"X_257917.txt.gz1.tbl.gz";"-0.023189 +/- 0.049191";"-0.026088 +/- 0.046667";"-0.021405 +/- 0.042687";"0 (0;0)";"0 (-0.026088;0)";"0 (0;0)";1.5924e-16;0.94282;0.67048;0.94282;0.97456;0.98287;0.93746;0.994466593886463
"X_258083.txt.gz1.tbl.gz";"0.037634 +/- 0.03761";"0.04997 +/- 0.031704";"0.059499 +/- 0.046147";"0.033925 (0;0.05835)";"0.043485 (0.033925;0.06785)";"0.05835 (0.033925;0.092275)";5.2578e-07;0.1852;0.18708;0.050432;0.54407;0.038652;0.70425;0.551149714285714
"X_25978.txt.gz1.tbl.gz";"0.094593 +/- 0.069683";"0.13302 +/- 0.061021";"0.12734 +/- 0.050504";"0.10135 (0;0.10135)";"0.10135 (0.10135;0.2027)";"0.10135 (0.10135;0.2027)";4.6927e-11;0.32164;0.13375;0.022965;0.084053;0.042939;0.9473;0.363480517241379
"X_25989.txt.gz1.tbl.gz";"-0.054287 +/- 0.048817";"-0.044906 +/- 0.051645";"-0.07185 +/- 0.052125";"-0.07185 (-0.07185;0)";"-0.035925 (-0.07185;0)";"-0.07185 (-0.10778;-0.035925)";2.2756e-10;0.6939;0.9101;0.13203;0.79781;0.25261;0.17408;0.88338375
"X_259951.txt.gz1.tbl.gz";"-0.16571 +/- 0.047363";"-0.17925 +/- 0.032654";"-0.13727 +/- 0.065042";"-0.1912 (-0.1912;-0.1912)";"-0.1912 (-0.1912;-0.1912)";"-0.1912 (-0.1912;-0.0956)";1.6313e-14;0.01161;0.0076359;0.01161;0.65524;0.042437;0.024435;0.2664495
"X_26022.txt.gz1.tbl.gz";"0.047324 +/- 0.052367";"0.054072 +/- 0.049912";"0.04266 +/- 0.041776";"0.06655 (0;0.06655)";"0.06655 (0;0.06655)";"0.06655 (0;0.06655)";4.6616e-11;0.25095;0.35756;0.7204;0.87858;0.89626;0.70143;0.957245121951219
"X_260361.txt.gz1.tbl.gz";"-0.017938 +/- 0.04455";"-0.025225 +/- 0.045124";"-0.025872 +/- 0.05028";"0 (0;0)";"0 (-0.025225;0)";"0 (0;0)";1.178e-16;0.71423;0.72533;0.71423;0.85362;0.71809;0.9988;0.957245121951219
"X_260959.txt.gz1.tbl.gz";"0.30611 +/- 0.098466";"0.30249 +/- 0.11525";"0.3007 +/- 0.10984";"0.3723 (0.18615;0.3723)";"0.3723 (0.18615;0.3723)";"0.3723 (0.18615;0.3723)";3.0038e-14;0.97231;0.68318;0.97231;0.99231;0.96994;0.99819;0.994466593886463
"X_261756.txt.gz1.tbl.gz";"0.049084 +/- 0.059097";"0.043925 +/- 0.05144";"0.046338 +/- 0.060267";"0 (0;0.1004)";"0 (0;0.1004)";"0 (0;0.1004)";4.8002e-13;0.94865;0.76923;0.94865;0.94998;0.97459;0.98926;0.994466593886463
"X_26204.txt.gz1.tbl.gz";"0.037772 +/- 0.049587";"0.049336 +/- 0.049847";"0.034285 +/- 0.057259";"0.06115 (0.004275;0.065425)";"0.06115 (0.00855;0.065425)";"0.00855 (0.004275;0.065425)";1.7225e-06;0.57941;0.62515;0.62947;0.72985;0.95037;0.59981;0.955199552238806
"X_262553.txt.gz1.tbl.gz";"0.037924 +/- 0.043675";"0.032462 +/- 0.038016";"0.041856 +/- 0.047526";"0 (0;0.0742)";"0 (0;0.0742)";"0 (0;0.0742)";1.4752e-12;0.76955;0.5983;0.76955;0.90533;0.91279;0.7543;0.957245121951219
"X_263012.txt.gz1.tbl.gz";"0.085226 +/- 0.047151";"0.096364 +/- 0.045823";"0.087664 +/- 0.047714";"0.08595 (0.049936;0.13201)";"0.092511 (0.065229;0.12092)";"0.090064 (0.049936;0.116)";0.16701;0.92735;0.98306;0.71953;0.69403;0.96935;0.80674;0.957245121951219
"X_263150.txt.gz1.tbl.gz";"-0.064739 +/- 0.05586";"-0.071984 +/- 0.052296";"-0.060801 +/- 0.043395";"-0.06775 (-0.1355;0)";"-0.06775 (-0.1355;-0.050812)";"-0.06775 (-0.06775;-0.033875)";4.5564e-10;0.062318;0.28219;0.75816;0.87458;0.93227;0.73638;0.957245121951219
"X_263610.txt.gz1.tbl.gz";"0.084384 +/- 0.059655";"0.098028 +/- 0.06886";"0.12488 +/- 0.049645";"0.08255 (0.08255;0.1651)";"0.08255 (0.061912;0.1651)";"0.1651 (0.08255;0.1651)";1.0932e-10;0.44059;0.26327;0.0069931;0.69206;0.0048877;0.25937;0.17832405
"X_263777.txt.gz1.tbl.gz";"0.07897 +/- 0.045853";"0.06705 +/- 0.048966";"0.046419 +/- 0.043924";"0.06705 (0.06705;0.1341)";"0.06705 (0.050288;0.083812)";"0.06705 (0;0.06705)";4.0506e-10;0.97705;0.87733;0.0062315;0.63964;0.0042182;0.28091;0.17832405
"X_264766.txt.gz1.tbl.gz";"0.038793 +/- 0.044676";"0.033206 +/- 0.038887";"0.042815 +/- 0.048615";"0 (0;0.0759)";"0 (0;0.0759)";"0 (0;0.0759)";1.4752e-12;0.76955;0.5983;0.76955;0.90533;0.91279;0.75432;0.957245121951219
"X_266653.txt.gz1.tbl.gz";"0.14191 +/- 0.024963";"0.13622 +/- 0.023645";"0.14399 +/- 0.037123";"0.15267 (0.12482;0.15267)";"0.13021 (0.12482;0.15267)";"0.15267 (0.12482;0.15806)";5.9115e-05;0.30146;0.01877;0.68694;0.79167;0.94601;0.6586;0.955199552238806
"X_26872.txt.gz1.tbl.gz";"0.0423 +/- 0.061332";"0.019828 +/- 0.042629";"0.054231 +/- 0.068068";"0 (0;0.10575)";"0 (0;0)";"0 (0;0.10575)";9.6448e-14;0.17448;0.1374;0.17448;0.42185;0.64815;0.14773;0.88338375
"X_269274.txt.gz1.tbl.gz";"0.14751 +/- 0.063983";"0.15396 +/- 0.078284";"0.14652 +/- 0.066682";"0.1271 (0.1271;0.18082)";"0.18082 (0.10876;0.18574)";"0.18082 (0.1271;0.19065)";2.8525e-05;0.88584;0.61677;0.92979;0.94153;0.99748;0.92581;0.994466593886463
"X_270854.txt.gz1.tbl.gz";"0.054594 +/- 0.055584";"0.034672 +/- 0.04986";"0.034545 +/- 0.050761";"0.07925 (0;0.07925)";"0 (0;0.07925)";"0 (0;0.07925)";2.7503e-12;0.48048;0.80171;0.17526;0.39781;0.19512;0.99996;0.88338375
"X_27239.txt.gz1.tbl.gz";"0.0713 +/- 0.050405";"0.082828 +/- 0.058183";"0.10552 +/- 0.041947";"0.06975 (0.06975;0.1395)";"0.06975 (0.052313;0.1395)";"0.1395 (0.06975;0.1395)";1.0932e-10;0.44059;0.26327;0.0069931;0.69207;0.0049178;0.25938;0.17832405
"X_272862.txt.gz1.tbl.gz";"0.0083389 +/- 0.042174";"0.035166 +/- 0.03882";"0.018662 +/- 0.035188";"0.00515 (-0.0357;0.046)";"0.048575 (0.00515;0.05115)";"0.0103 (0.00515;0.05115)";1.5792e-05;0.60717;0.52286;0.061557;0.051359;0.44727;0.32911;0.642151431818182
"X_273129.txt.gz1.tbl.gz";"0.027891 +/- 0.049923";"0.028016 +/- 0.042917";"0.035241 +/- 0.056481";"0 (0;0.08965)";"0 (0;0.08965)";"0 (0;0.08965)";1.0144e-14;0.7879;0.44276;0.7879;0.99996;0.79015;0.88354;0.96550344
"X_274268.txt.gz1.tbl.gz";"-0.033588 +/- 0.046413";"-0.044747 +/- 0.057868";"-0.035523 +/- 0.050635";"0 (-0.07955;0)";"0 (-0.07955;0)";"0 (-0.07955;0)";3.4447e-13;0.74245;0.55875;0.74245;0.72137;0.98268;0.80662;0.957245121951219
"X_27473.txt.gz1.tbl.gz";"-0.024714 +/- 0.046936";"-0.010694 +/- 0.029221";"-0.03071 +/- 0.045975";"0 (0;0)";"0 (0;0)";"0 (-0.08555;0)";1.839e-15;0.31775;0.11384;0.31775;0.51986;0.80791;0.28118;0.955199552238806
"X_27483.txt.gz1.tbl.gz";"0.090378 +/- 0.034832";"0.10295 +/- 0.026054";"0.0943 +/- 0.030391";"0.09585 (0.047925;0.09585)";"0.09585 (0.09585;0.09585)";"0.09585 (0.09585;0.09585)";5.3747e-11;0.36418;0.37912;0.4015;0.36535;0.83868;0.62993;0.955199552238806
"X_27602.txt.gz1.tbl.gz";"-0.11868 +/- 0.045492";"-0.11126 +/- 0.048696";"-0.12503 +/- 0.045671";"-0.1548 (-0.1548;-0.0774)";"-0.1161 (-0.1548;-0.0774)";"-0.1548 (-0.1548;-0.0774)";3.1694e-13;0.53454;0.9449;0.58525;0.84336;0.80183;0.57088;0.955199552238806
"X_276230.txt.gz1.tbl.gz";"-0.11616 +/- 0.081757";"-0.13612 +/- 0.084354";"-0.13124 +/- 0.056858";"-0.1089 (-0.2178;-0.1089)";"-0.1089 (-0.2178;-0.1089)";"-0.1089 (-0.16335;-0.1089)";1.6009e-10;0.029765;0.053771;0.52476;0.61709;0.61425;0.97238;0.955199552238806
"X_276366.txt.gz1.tbl.gz";"-0.19616 +/- 0.045095";"-0.19276 +/- 0.042871";"-0.19361 +/- 0.041346";"-0.2127 (-0.2127;-0.2127)";"-0.2127 (-0.2127;-0.2127)";"-0.2127 (-0.2127;-0.2127)";1.4954e-17;0.9478;0.85902;0.9478;0.96029;0.96055;0.99755;0.994466593886463
"X_27654.txt.gz1.tbl.gz";"-0.017547 +/- 0.04783";"0 +/- 0";"-0.014462 +/- 0.038204";"0 (0;0)";"0 (0;0)";"0 (0;0)";9.0374e-19;0.32219;0;0.32219;0.29064;0.93341;0.44384;0.955199552238806
"X_276856.txt.gz1.tbl.gz";"-0.13846 +/- 0.053687";"-0.14745 +/- 0.060322";"-0.133 +/- 0.046207";"-0.13617 (-0.16774;-0.10254)";"-0.13252 (-0.18734;-0.10929)";"-0.12889 (-0.15474;-0.10929)";0.0077723;0.5098;0.41194;0.64202;0.82187;0.87948;0.61559;0.955199552238806
"X_277051.txt.gz1.tbl.gz";"-0.11968 +/- 0.065426";"-0.13626 +/- 0.061357";"-0.12451 +/- 0.067128";"-0.0991 (-0.1982;-0.0991)";"-0.0991 (-0.1982;-0.0991)";"-0.0991 (-0.1982;-0.0991)";8.3522e-11;0.93958;0.92014;0.68546;0.65718;0.93851;0.81602;0.955199552238806
"X_277135.txt.gz1.tbl.gz";"0.042457 +/- 0.02448";"0.038896 +/- 0.037465";"0.038406 +/- 0.030793";"0.053117 (0.031367;0.059433)";"0.034383 (0.0063167;0.064871)";"0.034383 (0.02035;0.056133)";0.0065527;0.022504;0.091116;0.80186;0.90756;0.80114;0.99824;0.96602031496063
